0	0	0
0.00100050025	0	0
0.0020010005	0	0
0.00300150075	0	0
0.004002001001	0	0
0.005002501251	0	0
0.006003001501	0	0
0.007003501751	0	0
0.008004002001	0	0
0.009004502251	0	0
0.0100050025	0	0
0.01100550275	0	0
0.012006003	0	0
0.01300650325	0	0
0.0140070035	0	0
0.01500750375	0	0
0.016008004	0	0
0.01700850425	0	0
0.0180090045	0	0
0.01900950475	0	0
0.020010005	0	0
0.02101050525	0	0
0.0220110055	0	0
0.02301150575	0	0
0.024012006	0	0
0.02501250625	0	0
0.0260130065	0	0
0.02701350675	0	0
0.028014007	0	0
0.02901450725	0	0
0.0300150075	0	0
0.03101550775	0	0
0.032016008	0	0
0.03301650825	0	0
0.0340170085	0	0
0.03501750875	0	0
0.036018009	0	0
0.03701850925	0	0
0.0380190095	0	0
0.03901950975	0	0
0.04002001001	0	0
0.04102051026	0	0
0.04202101051	0	0
0.04302151076	0	0
0.04402201101	0	0
0.04502251126	0	0
0.04602301151	0	0
0.04702351176	0	0
0.04802401201	0	0
0.04902451226	0	0
0.05002501251	0	0
0.05102551276	0	0
0.05202601301	0	0
0.05302651326	0	0
0.05402701351	0	0
0.05502751376	0	0
0.05602801401	0	0
0.05702851426	0	0
0.05802901451	0	0
0.05902951476	0	0
0.06003001501	0	0
0.06103051526	0	0
0.06203101551	0	0
0.06303151576	0	0
0.06403201601	0	0
0.06503251626	0	0
0.06603301651	0	0
0.06703351676	0	0
0.06803401701	0	0
0.06903451726	0	0
0.07003501751	0	0
0.07103551776	0	0
0.07203601801	0	0
0.07303651826	0	0
0.07403701851	0	0
0.07503751876	0	0
0.07603801901	0	0
0.07703851926	0	0
0.07803901951	0	0
0.07903951976	0	0
0.08004002001	0	0
0.08104052026	0	0
0.08204102051	0	0
0.08304152076	0	0
0.08404202101	0	0
0.08504252126	0	0
0.08604302151	0	0
0.08704352176	0	0
0.08804402201	0	0
0.08904452226	0	0
0.09004502251	0	0
0.09104552276	0	0
0.09204602301	0	0
0.09304652326	0	0
0.09404702351	0	0
0.09504752376	0	0
0.09604802401	0	0
0.09704852426	0	0
0.09804902451	0	0
0.09904952476	0	0
0.100050025	0	0
0.1010505253	0	0
0.1020510255	0	0
0.1030515258	0	0
0.104052026	0	0
0.1050525263	0	0
0.1060530265	0	0
0.1070535268	0	0
0.108054027	0	0
0.1090545273	0	0
0.1100550275	0	0
0.1110555278	0	0
0.112056028	0	0
0.1130565283	0	0
0.1140570285	0	0
0.1150575288	0	0
0.116058029	0	0
0.1170585293	0	0
0.1180590295	0	0
0.1190595298	0	0
0.12006003	0	0
0.1210605303	0	0
0.1220610305	0	0
0.1230615308	0	0
0.124062031	0	0
0.1250625313	0	0
0.1260630315	0	0
0.1270635318	0	0
0.128064032	0	0
0.1290645323	0	0
0.1300650325	0	0
0.1310655328	0	0
0.132066033	0	0
0.1330665333	0	0
0.1340670335	0	0
0.1350675338	0	0
0.136068034	0	0
0.1370685343	0	0
0.1380690345	0	0
0.1390695348	0	0
0.140070035	0	0
0.1410705353	0	0
0.1420710355	0	0
0.1430715358	0	0
0.144072036	0	0
0.1450725363	0	0
0.1460730365	0	0
0.1470735368	0	0
0.148074037	0	0
0.1490745373	0	0
0.1500750375	0	0
0.1510755378	0	0
0.152076038	0	0
0.1530765383	0	0
0.1540770385	0	0
0.1550775388	0	0
0.156078039	0	0
0.1570785393	0	0
0.1580790395	0	0
0.1590795398	0	0
0.16008004	0	0
0.1610805403	0	0
0.1620810405	0	0
0.1630815408	0	0
0.164082041	0	0
0.1650825413	0	0
0.1660830415	0	0
0.1670835418	0	0
0.168084042	0	0
0.1690845423	0	0
0.1700850425	0	0
0.1710855428	0	0
0.172086043	0	0
0.1730865433	0	0
0.1740870435	0	0
0.1750875438	0	0
0.176088044	0	0
0.1770885443	0	0
0.1780890445	0	0
0.1790895448	0	0
0.180090045	0	0
0.1810905453	0	0
0.1820910455	0	0
0.1830915458	0	0
0.184092046	0	0
0.1850925463	0	0
0.1860930465	0	0
0.1870935468	0	0
0.188094047	0	0
0.1890945473	0	0
0.1900950475	0	0
0.1910955478	0	0
0.192096048	0	0
0.1930965483	0	0
0.1940970485	0	0
0.1950975488	0	0
0.196098049	0	0
0.1970985493	0	0
0.1980990495	0	0
0.1990995498	0	0
0.20010005	0	0
0.2011005503	0	0
0.2021010505	0	0
0.2031015508	0	0
0.204102051	0	0
0.2051025513	0	0
0.2061030515	0	0
0.2071035518	0	0
0.208104052	0	0
0.2091045523	0	0
0.2101050525	0	0
0.2111055528	0	0
0.212106053	0	0
0.2131065533	0	0
0.2141070535	0	0
0.2151075538	0	0
0.216108054	0	0
0.2171085543	0	0
0.2181090545	0	0
0.2191095548	0	0
0.220110055	0	0
0.2211105553	0	0
0.2221110555	0	0
0.2231115558	0	0
0.224112056	0	0
0.2251125563	0	0
0.2261130565	0	0
0.2271135568	0	0
0.228114057	0	0
0.2291145573	0	0
0.2301150575	0	0
0.2311155578	0	0
0.232116058	0	0
0.2331165583	0	0
0.2341170585	0	0
0.2351175588	0	0
0.236118059	0	0
0.2371185593	0	0
0.2381190595	0	0
0.2391195598	0	0
0.24012006	0	0
0.2411205603	0	0
0.2421210605	0	0
0.2431215608	0	0
0.244122061	0	0
0.2451225613	0	0
0.2461230615	0	0
0.2471235618	0	0
0.248124062	0	0
0.2491245623	0	0
0.2501250625	0	0
0.2511255628	0	0
0.252126063	0	0
0.2531265633	0	0
0.2541270635	0	0
